201,"{'6': 0.88, '32': 0.88, '34': -0.12, '47': 0.88, '50': 0.88, '58': -0.12, '104': -1.12, '110': 0.88, '150': 0.88, '153': -0.12, '165': -0.12, '186': -1.12, '235': -3.12, '260': 0.88, '293': 0.88, '296': 0.88, '316': -0.12, '318': 0.88, '349': -0.12, '356': -0.12, '377': -0.12, '380': -0.12, '416': -0.12, '457': -0.12, '480': 0.88, '494': -1.12, '527': -0.12, '589': -0.12, '592': -0.12, '593': -0.12, '608': -0.12, '648': -0.12, '736': -0.12, '741': 0.88, '780': -0.12, '832': -0.12, '1101': 0.88, '1136': 0.88, '1148': 0.88, '1196': 0.88, '1198': 0.88, '1210': 0.88, '1220': -0.12, '1270': 0.88, '1291': 0.88, '1396': -0.12, '1527': 0.88, '1653': -0.12, '1917': -0.12, '1957': 0.88, '2081': -1.12, '2115': 0.88, '2302': -0.12, '2329': -0.12, '2355': 0.88, '2406': -1.12, '2420': -1.12, '2599': -0.12, '2687': -0.12, '2690': -1.12, '2699': -1.12, '2716': -0.12, '2762': -2.12, '2797': 0.88, '2950': -0.12, '3114': -0.12, '3275': -0.12, '3498': -0.12, '3526': -0.12, '3793': -0.12, '3948': -0.12, '4085': -0.12, '4306': 0.88, '4878': -0.12, '4886': 0.88, '4993': 0.88, '5349': -0.12, '5418': -0.12, '5679': 0.88, '5903': -0.12, '5949': -1.12, '5952': 0.88, '5989': -0.12, '6333': -0.12, '6377': 0.88, '6539': -0.12, '6909': 0.88, '7147': 0.88, '7153': 0.88, '7155': -3.12, '7361': 0.88, '7458': -0.12, '8360': 0.88, '8368': 0.88, '8376': -1.12, '8600': -0.12, '8636': -0.12, '8644': -0.12, '8665': -0.12, '8666': -3.62, '8781': -0.12, '8783': -0.12, '8784': 0.88, '8798': -0.12, '8810': -0.12, '8827': -0.12, '8836': -1.12, '8860': -0.12, '8861': -0.12, '8865': -0.12, '8870': -0.12, '8873': -3.62, '8874': -0.12, '8947': 0.88, '8949': -0.12, '8958': 0.88, '8961': 0.88, '8970': -0.12, '27822': -0.12, '27882': 0.88, '30812': -1.12}"
202,"{'318': 1.31, '329': 0.31, '419': -1.69, '442': -1.69, '969': 1.31, '1019': 0.31, '1097': 0.31, '1127': 1.31, '1196': 0.31, '1210': 0.31, '1220': 1.31, '1250': 0.31, '1270': 1.31, '1304': 1.31, '1327': -0.69, '1333': 0.31, '1371': 0.31, '1461': 0.31, '1517': 0.31, '1587': 0.31, '1690': -1.69, '1953': 0.31, '1968': 0.31, '1997': 1.31, '1998': -0.69, '2002': 0.31, '2011': 0.31, '2012': 0.31, '2015': -1.69, '2122': -1.69, '2124': -0.69, '2393': -0.69, '2423': 0.31, '2474': 0.31, '2530': 0.31, '2531': 0.31, '2532': 0.31, '2533': 0.31, '2628': -0.69, '2683': -0.69, '2734': 1.31, '2739': 0.31, '2748': -1.69, '2794': 1.31, '2795': 1.31, '2944': 1.31, '3004': -0.69, '3101': 0.31, '3285': 0.31, '3401': -1.69, '3412': -0.69, '3471': 1.31, '3701': 0.31, '3766': 0.31, '3768': -0.69, '3930': -1.69, '4008': 0.31, '4042': 0.31, '4317': -0.69, '4327': 0.31, '4396': -0.69, '4466': 1.31, '4566': -1.69, '4589': 0.31, '4767': -1.69, '4915': -0.69, '4945': 1.31, '5055': 1.31, '5139': 0.31, '5141': -0.69, '5540': 0.31, '5568': -0.69, '5872': -0.69, '5910': -2.69, '5927': 0.31}"
203,"{'50': 1.0, '318': 1.0, '541': 0.5, '750': 0.5, '858': 1.0, '913': 0.0, '922': 0.5, '934': -1.5, '1049': -0.5, '1212': 0.5, '1221': 0.5, '1245': 0.0, '1248': -0.5, '1252': 0.0, '1284': -0.5, '1556': -1.5, '1617': 1.0, '1748': 0.5, '2085': -2.0, '2116': 1.0, '2410': -1.0, '2688': 0.5, '2707': -0.5, '3298': -1.5, '3435': 0.5, '3617': 0.0, '4226': 0.5, '4235': 0.0, '4848': 0.5, '5015': -1.0, '6016': 0.0, '32587': 0.5, '39292': -0.5, '44761': 0.0, '48872': -0.5, '58559': 1.0}"
204,"{'58': -0.85, '112': -0.85, '151': -0.35, '432': -1.85, '923': 1.15, '1086': -0.85, '1213': -0.35, '1230': 0.65, '1234': 0.15, '1246': -1.35, '1247': 1.15, '1304': 0.65, '1370': -0.85, '1374': 0.15, '1407': -0.35, '1682': 0.65, '2011': 0.65, '2066': 1.65, '2291': -0.35, '3552': 0.65, '3996': 0.65, '4306': 0.15, '4531': -2.85, '4700': -2.35, '6954': 1.65, '7438': -0.35, '8751': 1.65, '8754': 1.65, '8838': -0.35, '8899': 0.65}"
205,"{'10': 0.1, '47': 1.1, '50': 1.6, '110': -0.4, '260': -0.4, '356': -0.9, '480': 1.1, '589': -0.9, '593': 0.1, '720': -2.4, '741': 1.1, '745': -2.4, '858': 0.6, '919': -0.4, '1036': -0.9, '1148': -2.4, '1196': -0.4, '1197': 0.6, '1198': 0.1, '1210': -0.4, '1214': -1.4, '1221': 0.1, '1223': -2.4, '1240': 1.1, '1270': 0.6, '1291': 0.1, '1527': 0.6, '2571': -0.9, '2762': 0.6, '2916': 1.1, '2947': -0.9, '2959': -0.4, '3000': 0.6, '3996': 1.1, '4993': 0.6, '5418': -0.4, '5618': 1.6, '5952': 0.1, '5971': 1.1, '6333': -0.4, '6539': 1.6, '7090': 0.6, '7153': 0.1, '8368': -0.4, '8798': -0.4, '8961': 0.6, '26662': 0.6, '26776': 0.1, '27731': 0.6, '27839': -2.9, '30793': 0.1, '31221': -0.9, '31658': 1.1, '31685': 0.1, '31696': 1.1, '32031': -0.4, '32296': -0.4, '33493': 1.1, '33615': -0.4, '33679': 0.6, '33794': 1.1, '34162': -0.4, '34332': -0.9, '35836': -1.4, '36519': -0.4, '37386': 0.1, '37729': 0.6, '37830': 0.6, '37857': 1.6, '39446': -2.9, '39715': 0.1, '40278': -1.9, '40339': -1.4, '40815': 1.1, '41566': 1.6, '41571': 1.1, '42011': -0.9, '42723': -2.9, '43928': -1.9, '44022': -0.9, '44191': 1.6, '45186': 0.1, '45447': 1.6, '45501': -1.9, '45517': 0.6, '45668': -0.9, '45672': 0.1, '45720': -0.9, '45722': 1.6, '45730': 0.1, '46322': 0.6, '46965': -1.4, '46970': -0.4, '48322': -2.9, '48385': -0.9, '48394': 0.1, '48516': -0.4, '48780': 1.1, '48877': -2.9, '48982': -0.4, '49272': 0.1, '49530': 1.1, '50068': 1.1, '50872': 1.6, '51084': 1.1, '51086': 0.1, '51412': 0.6, '51662': 0.6, '52245': 0.1, '52281': 1.6, '52722': 0.1, '52973': -0.4, '53121': -0.4, '53464': -1.4, '53953': 0.6, '53993': -1.4, '54004': -2.4, '54259': 1.6, '54272': 1.1, '54286': -0.9, '54995': 0.6, '54997': 1.6, '55052': 0.6, '55232': 0.1, '55282': -0.4, '55577': -2.9, '55768': 0.1, '55995': 0.6, '56152': 0.6, '56171': 0.6, '56174': 0.6, '56367': 0.1, '56587': 0.6, '56757': 1.6, '57368': -0.9, '57528': 0.6, '57640': 0.1, '58025': 0.6, '58103': 0.1, '58293': -0.4, '58299': 0.1, '58559': -0.4, '58803': 1.6, '59315': 0.6, '59369': 1.6, '59615': -0.4, '59784': 1.6, '59900': -0.4, '60037': -0.4, '60040': 0.1, '60069': 0.1, '60074': -0.9, '60126': -0.4, '60397': 0.1, '61132': 0.1, '61323': 0.1, '62081': -0.4, '62999': -1.4, '63113': -0.4, '63859': 0.6, '63992': -2.4, '65261': 1.6, '65514': 1.1, '67255': 1.1, '68157': 0.1, '68954': 0.6, '69844': 0.6, '71379': -2.9, '71535': -0.9, '72378': -0.4, '72998': -0.4, '73017': 0.1, '76093': 0.6, '78499': -0.4, '79132': -1.4, '81229': 1.1, '81562': -1.4, '81834': 0.6, '83132': 0.6, '87232': 0.1, '88125': 0.6, '89745': 0.6, '91529': -0.4, '93721': 1.6, '95311': 1.1, '95858': 0.6, '96079': -0.4, '98491': 1.6, '102125': -0.4, '106489': 0.6, '111362': -0.4, '112171': -0.4, '112852': 0.6, '114552': 1.1, '115617': 1.1, '115713': 0.6, '116797': 1.6, '117529': 0.1, '117851': -1.9, '118696': 0.6, '119145': 1.6, '130073': -0.4, '133419': -1.9, '134170': 0.1, '135887': -1.4}"
206,"{'1036': -0.42, '1081': -1.42, '1097': 0.58, '1124': 0.58, '1173': -1.42, '1196': 1.58, '1197': 0.58, '1198': 0.58, '1200': -0.42, '1231': 0.58, '1240': 1.58, '1246': -0.42, '1258': -0.42, '1270': 0.58, '1286': -0.42, '1291': 0.58, '1297': -0.42, '1299': 0.58, '1302': -0.42, '1307': -0.42, '1321': -0.42, '1375': -0.42, '1376': -0.42, '1587': -0.42, '1663': 1.58, '1876': -0.42, '1892': -0.42, '1957': 0.58, '1961': 0.58, '1962': -0.42, '1968': 1.58, '1994': -0.42, '2003': -0.42, '2005': -0.42, '2011': -0.42, '2021': -0.42, '2033': -0.42, '2054': -0.42}"
207,"{'44': -1.33, '69': 3.17, '256': 1.17, '296': 3.17, '333': 1.17, '431': -1.33, '608': 3.17, '673': -1.33, '779': -1.33, '899': -1.33, '902': -1.33, '910': -1.33, '914': -1.33, '1042': -1.33, '1120': 1.17, '1223': 2.17, '1275': -1.33, '1287': -1.33, '1339': 2.17, '1343': 3.17, '1367': -1.33, '1371': -1.33, '1405': 0.67, '1597': 1.67, '2058': -1.33, '2085': -1.33, '2336': -1.33, '2572': -1.33, '2968': 0.17, '3006': 0.17, '3256': 1.17, '3991': -1.33, '26564': -1.33, '27478': 3.17, '35836': 2.17, '45969': 1.67, '51372': -1.33, '58293': -1.33, '59834': -1.33, '67734': 1.17, '69122': 2.17, '69757': -1.33, '70121': -1.33, '71876': -1.33, '72209': -1.33}"
208,"{'231': 0.99, '296': 0.49, '356': 0.49, '924': -0.51, '1089': -0.01, '1203': 0.49, '1213': 0.99, '1232': -2.01, '1247': 0.49, '1259': 0.49, '1387': -2.01, '1569': 0.99, '1732': -0.01, '2060': -0.51, '2114': -0.01, '2858': 0.99, '2959': -0.01, '3210': -1.01, '3246': -0.01, '3484': -1.01, '3499': -0.01, '4027': -0.01, '4149': -1.01, '4238': -0.01, '4770': -1.01, '5364': -0.01, '6763': -1.51, '7348': -0.01, '7361': -0.01, '7502': -0.01, '37240': -0.01, '48516': -0.01, '69757': -0.01, '80463': 0.49, '86377': 0.99, '91658': 0.49, '94959': -1.01, '97921': 0.99, '104374': -1.01, '104879': -0.01, '105213': -0.01, '106782': 0.49, '106916': -0.01, '106920': 0.49, '111362': 0.49, '112183': 0.99, '112556': 0.99}"
209,"{'172': -0.79, '196': 0.21, '435': -0.79, '466': 0.21, '494': 1.21, '543': 0.21, '552': 0.21, '555': 0.21, '802': 0.21, '1233': 1.21, '1234': 0.21, '1278': -0.79, '1376': -1.79, '1625': 1.21, '2001': 0.21, '2395': -0.79, '2406': 0.21, '2657': -0.79, '2699': 0.21}"
210,"{'34': -0.47, '317': -0.47, '350': 0.53, '364': 0.53, '376': -0.47, '432': 0.03, '435': 0.03, '442': -0.47, '524': 1.03, '539': 0.03, '608': -0.47, '628': 1.03, '852': 0.53, '1136': 0.03, '1198': 0.03, '1259': 0.03, '1291': -0.47, '1307': -0.47, '1370': -0.47, '1394': -0.47, '1407': -0.47, '1968': 0.53, '1993': -0.97, '2115': -0.47, '2291': -0.47, '2355': 0.53, '2459': -0.47, '2461': -0.47, '2462': -0.47, '2804': 1.53, '6365': 1.53}"
211,"{'29': 0.69, '32': 0.69, '43': 0.69, '52': 0.69, '62': 0.69, '82': 0.69, '94': -1.31, '110': 0.69, '141': 0.69, '314': 0.69, '527': 0.69, '562': -0.31, '588': -0.31, '595': -0.31, '605': -0.31, '608': -0.31, '627': -0.31, '630': -0.31, '647': -0.31, '648': -0.31, '650': -0.31, '661': -0.31, '685': -0.31, '708': -0.31, '728': -0.31, '733': -0.31, '778': -0.31, '780': -0.31, '781': 0.69, '805': -0.31, '832': -0.31, '848': 0.69, '969': 0.69, '999': -0.31, '1041': 0.69, '1042': 0.69, '1073': 0.69, '1207': 0.69, '1225': 0.69, '1267': 0.69, '1270': -0.31, '1293': 0.69, '1357': 0.69, '1390': -1.31, '1391': -2.31, '1393': -0.31, '1399': 0.69, '1407': -1.31, '1479': -0.31, '1527': -0.31, '1580': -1.31, '1584': 0.69, '1617': -0.31, '1625': -0.31}"
212,"{'2': -0.11, '5': -0.61, '10': 0.39, '16': 0.89, '17': 0.39, '19': -1.61, '28': 0.89, '32': 0.39, '34': -0.11, '36': 0.89, '39': -1.11, '44': -1.11, '47': 0.39, '48': 0.39, '50': 0.39, '95': 0.39, '104': -0.11, '110': 1.89, '145': -0.61, '147': -1.11, '150': 0.89, '151': -0.11, '153': -0.61, '158': -0.11, '163': -0.61, '165': -0.11, '168': -0.11, '172': -1.11, '173': -1.61, '180': 0.39, '185': -0.11, '186': -0.61, '208': -2.11, '216': -0.11, '223': 0.89, '224': -0.11, '231': -2.11, '235': 0.89, '253': 0.89, '260': 0.89, '261': -0.61, '266': 0.89, '292': 0.39, '296': 0.89, '300': -0.61, '315': -0.11, '317': -0.11, '318': 1.39, '333': -1.11, '337': 0.39, '339': 0.39, '342': 0.39, '344': -2.11, '345': -0.61, '350': -0.11, '356': 0.89, '357': -0.61, '364': 1.39, '367': -2.11, '368': 0.39, '370': -1.61, '372': -0.11, '374': -1.61, '377': 0.89, '413': -1.61, '420': -2.61, '435': -1.61, '440': -0.61, '441': 0.39, '442': -1.61, '455': -0.61, '457': -0.11, '474': -0.61, '480': -0.11, '491': -0.11, '497': -0.11, '500': -0.61, '508': 0.89, '509': 0.89, '520': 0.89, '527': 1.89, '539': -0.61, '546': -2.11, '551': 0.89, '552': -0.61, '555': -0.11, '586': -0.61, '587': -0.61, '588': -0.11, '589': -0.11, '590': -1.11, '592': -0.11, '593': 0.89, '594': -0.11, '595': 0.39, '596': -0.11, '597': 0.39, '613': -0.11, '648': -0.11, '650': -1.11, '653': -0.61, '661': -0.11, '673': -0.61, '736': -0.11, '750': 0.39, '762': -0.61, '778': 1.89, '780': -0.11, '783': 0.39, '784': -1.61, '805': 0.39, '830': -1.11, '837': 0.39, '838': 0.89, '858': 1.89, '899': -0.11, '902': 0.39, '903': -0.11, '912': 1.39, '914': -0.11, '916': 0.39, '919': 0.39, '920': 0.39, '923': 0.39, '934': -0.11, '940': -0.11, '953': 1.39, '971': 0.89, '986': -0.11, '991': -0.11, '1012': -1.11, '1013': -0.11, '1022': -0.11, '1025': -0.11, '1027': 0.89, '1028': -0.11, '1032': -0.11, '1035': 1.89, '1036': -0.11, '1042': 0.89, '1059': 0.39, '1061': 0.89, '1073': 0.89, '1080': -0.11, '1088': 0.39, '1089': 0.89, '1090': -0.11, '1092': -0.11, '1101': -0.11, '1103': 0.89, '1104': 0.39, '1136': 0.39, '1148': 0.39, '1178': -0.61, '1183': 0.89, '1193': -0.61, '1197': 0.89, '1198': -0.11, '1200': -0.11, '1201': -0.11, '1203': 0.39, '1204': -0.11, '1206': 0.39, '1207': 0.89, '1208': 0.39, '1215': -2.61, '1220': -0.11, '1221': 1.89, '1222': 1.39, '1225': -0.61, '1230': 0.89, '1234': 0.89, '1240': 0.39, '1244': 0.89, '1246': 0.89, '1247': -0.11, '1250': -0.61, '1258': 0.39, '1259': -0.11, '1261': -2.11, '1262': -0.11, '1265': -1.11, '1266': -0.11, '1270': -0.11, '1271': 0.89, '1276': 0.89, '1278': 0.89, '1282': 0.89, '1287': 0.39, '1290': 0.39, '1291': -0.11, '1293': 0.89, '1302': 0.39, '1304': 1.89, '1307': -0.61, '1345': 0.39, '1370': -0.61, '1377': -0.61, '1380': 0.89, '1387': -0.11, '1391': -0.11, '1393': 0.89, '1407': -1.11, '1408': 0.39, '1411': 0.89, '1416': 0.89, '1441': 0.89, '1466': 0.39, '1485': -1.11, '1500': 0.39, '1517': -1.61, '1544': -0.11, '1562': -0.61, '1566': -0.11, '1569': -0.11, '1573': -0.11, '1580': -1.61, '1584': -0.61, '1586': -0.11, '1597': -0.61, '1608': -0.11, '1610': 0.39, '1619': 0.39, '1639': 0.89, '1644': -0.61, '1653': 1.39, '1673': -0.11, '1674': -0.11, '1682': 0.89, '1704': 1.39, '1717': -1.61, '1721': -0.61, '1722': -0.61, '1732': 0.39, '1777': 0.39, '1784': -0.61, '1873': 0.89, '1884': 0.89, '1907': 0.39, '1917': -0.11, '1918': -0.61, '1923': -1.11, '1927': -1.11, '1931': -0.61, '1947': 0.89, '1949': -0.61, '1951': -0.11, '1954': -0.11, '1955': -0.61, '1959': -0.61, '1960': -0.11, '1961': 0.89, '1962': -0.11, '1968': 0.89, '2000': 0.39, '2001': -0.61, '2002': -0.11, '2003': -0.61, '2005': -0.11, '2006': 0.89, '2011': -0.61, '2012': -0.61, '2020': 0.39, '2023': -0.61, '2028': 0.89, '2054': -0.61, '2080': -0.61, '2081': -0.11, '2083': -1.11, '2085': -0.61, '2087': 0.89, '2096': -0.11, '2100': -1.11, '2105': -0.11, '2114': -0.61, '2115': -0.11, '2117': -0.11, '2118': 0.39, '2125': 0.89, '2133': -0.61, '2134': -0.11, '2137': -1.11, '2139': 0.39, '2144': 0.39, '2145': -0.11, '2161': -0.11, '2167': -0.11, '2174': -0.61, '2193': -0.61, '2194': 0.89, '2236': -0.61, '2268': 0.89, '2273': 0.39, '2278': 0.39, '2291': 0.39, '2294': -0.61, '2296': -2.11, '2302': -0.11, '2310': -1.11, '2321': 1.39, '2324': 0.89, '2329': 1.39, '2336': -0.11, '2352': -0.11, '2355': -0.61, '2359': 0.39, '2383': -2.61, '2394': -0.11, '2396': 0.39, '2398': -0.11, '2406': -1.11, '2413': -0.61, '2420': 0.39, '2421': -1.11, '2424': -0.61, '2427': 1.39, '2428': -0.61, '2431': 0.89, '2455': -1.11, '2470': -2.11, '2485': -1.61, '2490': 0.39, '2501': 0.39, '2502': -1.61, '2529': -0.61, '2539': -0.11, '2541': 0.39, '2542': 1.89, '2565': 0.89, '2571': 1.89, '2572': 0.89, '2581': -0.61, '2599': -0.11, '2605': -0.11, '2617': -0.11, '2628': 0.39, '2640': -0.11, '2641': -0.61, '2642': -1.11, '2657': -0.11, '2671': -0.11, '2683': -0.61, '2687': 0.89, '2688': -0.11, '2692': 0.89, '2694': 0.39, '2699': -1.11, '2701': -1.11, '2706': -0.61, '2710': -0.11, '2716': -0.61, '2717': -1.11, '2719': -0.61, '2723': -2.11, '2724': -0.11, '2728': -0.11, '2761': 0.39, '2762': 0.39, '2791': -1.11, '2797': -0.61, '2804': -0.11, '2808': 0.39, '2819': 0.89, '2858': 0.89, '2881': -0.11, '2890': -0.11, '2908': 0.89, '2915': -0.11, '2918': 1.39, '2944': -0.11, '2953': -1.11, '2959': 1.89, '2987': -0.61, '2995': -1.11, '2997': 0.89, '3005': -0.11, '3006': 0.39, '3033': -0.11, '3034': -0.11, '3052': 1.39, '3053': -1.11, '3072': -0.61, '3079': 0.89, '3081': 0.89, '3082': -0.11, '3087': -1.11, '3101': -0.61, '3104': -0.61, '3108': 0.39, '3114': -0.61, '3135': 0.89, '3147': -0.11, '3148': 0.89, '3155': 0.39, '3168': -0.11, '3175': -1.11, '3176': 0.39, '3179': 1.39, '3186': 0.89, '3210': 0.89, '3243': -2.61, '3246': -0.61, '3247': -1.11, '3252': 0.89, '3253': -1.61, '3255': 0.39, '3256': 0.39, '3257': -1.11, '3263': -2.11, '3269': -0.61, '3273': -0.61, '3275': 0.89, '3300': 0.39, '3301': -0.11, '3354': -1.61, '3361': -0.61, '3362': -0.11, '3386': -0.61, '3408': 0.39, '3418': -0.61, '3421': -1.61, '3448': -0.11, '3452': -1.11, '3467': 0.89, '3468': 0.89, '3489': 0.89, '3526': -0.61, '3535': 0.89, '3549': 0.39, '3552': -2.11, '3555': 0.89, '3556': 0.89, '3578': 1.89, '3617': -2.11, '3623': -0.11, '3624': -1.11, '3671': -0.61, '3717': -0.11, '3745': -0.61, '3751': -0.11, '3752': -1.11, '3753': 0.39, '3785': -1.61, '3791': 0.89, '3793': 0.89, '3809': -0.61, '3868': -1.61, '3869': -1.61, '3882': -1.11, '3891': -2.11, '3897': 1.39, '3916': 0.39, '3936': -0.61, '3948': 0.39, '3967': -0.11, '3969': 0.89, '3977': -0.61, '3988': -0.11, '3996': 0.39, '4002': -0.11, '4011': 1.89, '4014': 1.39, '4015': -2.61, '4016': 0.89, '4018': -0.61, '4019': 0.89, '4022': -0.61, '4025': -0.11, '4027': -0.61, '4034': 0.89, '4041': 0.39, '4047': -1.11, '4069': -0.61, '4090': -0.61, '4103': 0.39, '4148': 0.89, '4161': -0.61, '4207': -1.11, '4212': -0.61, '4223': -0.11, '4226': 1.89, '4239': 0.89, '4246': 0.89, '4262': -0.61, '4270': -0.61, '4299': 0.89, '4306': 0.89, '4308': 1.39, '4310': 0.89, '4321': -0.61, '4322': -1.11, '4344': -0.61, '4367': -0.11, '4369': 0.89, '4370': 0.89, '4372': -0.11, '4388': -1.61, '4427': -0.11, '4447': -0.61, '4448': 0.89, '4558': -2.11, '4571': -2.11, '4616': 0.39, '4638': -0.61, '4641': -0.11, '4643': 0.39, '4701': 0.39, '4718': -0.61, '4720': 0.89, '4734': 0.39, '4735': -2.11, '4776': -0.11, '4816': -1.11, '4823': -0.11, '4855': -0.11, '4857': 0.89, '4865': 0.89, '4878': 1.89, '4886': 0.89, '4887': -0.11, '4896': -0.61, '4901': -0.11, '4963': 0.89, '4973': 0.39, '4979': 0.89, '4993': 1.89, '4995': 1.39, '5010': 0.89, '5013': 0.39, '5014': 0.39, '5015': 0.39, '5026': -0.11, '5047': -2.61, '5055': -0.61, '5064': 0.89, '5128': 0.89, '5134': 0.39, '5152': -0.11, '5218': 0.89, '5219': -0.11, '5254': -0.61, '5266': -0.11, '5296': -1.61, '5299': 0.39, '5308': -1.61, '5316': 0.39, '5349': 0.89, '5357': 0.39, '5377': 0.89, '5378': -0.11, '5388': -1.11, '5389': 0.39, '5400': -0.11, '5418': 1.39, '5421': 0.39, '5444': -0.11, '5445': 0.89, '5459': -1.11, '5479': -0.11, '5481': -0.61, '5502': -0.11, '5507': -1.11, '5574': 0.39, '5611': 0.39, '5630': 0.89, '5650': -0.11, '5669': -2.11, '5679': 0.39, '5747': -0.61, '5810': -0.11, '5816': -0.61, '5872': -0.61, '5876': -0.61, '5903': 0.89, '5941': -1.61, '5945': -0.11, '5947': 0.39, '5952': 1.89, '5956': -0.11, '5989': 0.39, '5992': -1.11, '5994': 0.39, '5995': 0.89, '6059': -0.11, '6157': -1.11, '6188': -1.11, '6218': 0.39, '6281': -0.11, '6297': 0.39, '6333': 0.39, '6365': -0.11, '6377': 0.39, '6378': 0.39, '6383': -0.11, '6482': -2.61, '6503': -1.11, '6534': -1.11, '6537': -0.11, '6539': 1.89, '6541': -0.61, '6565': 0.39, '6591': 1.39, '6662': -0.11, '6743': -0.11, '6753': -0.11, '6754': -0.11, '6763': -1.61, '6787': -0.11, '6796': -1.11, '6807': 0.89, '6863': 0.39, '6870': 0.89, '6874': 0.39, '6879': 0.39, '6888': -1.61, '6893': -0.11, '6934': 0.39, '6936': -0.61, '6942': -0.61, '6947': -0.11, '6953': -0.11, '6979': -0.61, '6985': 0.39, '7004': -1.61, '7009': -0.11, '7018': 0.39, '7046': -0.61, '7060': -0.11, '7139': 1.89, '7147': 1.89, '7149': -0.11, '7150': -1.11, '7153': 1.89, '7156': 0.89, '7160': 0.39, '7162': -0.11, '7164': 0.89, '7179': 0.89, '7255': -1.61, '7285': 0.89, '7293': 0.89, '7303': -0.11, '7317': -2.11, '7318': -0.11, '7324': 0.39, '7361': 0.39, '7373': -0.11, '7386': 0.89, '7438': 0.39, '7451': -0.11, '7454': -0.11, '7458': 0.39, '7579': -1.11, '7669': 0.89, '7714': 0.39, '7753': 0.39, '8132': 1.39, '8360': 0.39, '8368': -0.61, '8371': 0.89, '8376': -1.11, '8493': 0.89, '8528': -1.11, '8529': 0.39, '8530': 1.89, '8533': -1.11, '8636': 0.39, '8641': -1.61, '8644': 0.89, '8661': -0.11, '8665': 0.89, '8781': -0.11, '8783': -0.11, '8784': 1.39, '8807': -2.11, '8833': 0.39, '8860': -0.11, '8861': -0.61, '8873': 0.89, '8874': 0.39, '8910': -0.11, '8928': 0.89, '8935': -1.61, '8943': 0.39, '8949': -0.11, '8957': -0.11, '8961': 0.39, '8966': -0.11, '8970': 0.89, '8984': -0.11, '8998': 0.39, '25788': -0.11, '26680': 0.39, '26870': -2.11, '27706': -0.11, '27790': -0.61, '27831': 0.89, '27904': -0.11, '30707': -0.11, '30749': 0.89, '30793': 0.39, '30812': -0.11, '30816': 0.89, '30825': -0.11, '31193': -0.11, '31694': -2.11, '32174': -1.11, '32587': -0.11, '33004': -0.61, '33166': 1.39, '33493': 0.39, '33615': -0.61, '33621': 0.39, '33660': 0.39, '33669': 0.39, '33679': -0.61, '33794': 1.39, '33836': -2.11, '34048': -0.11, '34150': 0.39, '34319': -1.11, '34405': 0.89, '34532': 0.39, '35836': 0.39, '36401': -0.61, '36517': -0.61, '36519': 0.39, '36525': -0.11, '36529': -0.11, '37729': 1.39, '37733': -0.11, '38038': 0.39, '38499': 0.89, '38886': -0.11, '39231': 0.39, '39234': 0.89, '39435': 0.39, '39446': 0.39, '40148': 0.89, '40629': -0.11, '40815': -0.61, '40819': 0.89, '40826': 0.39, '41566': 0.89, '41997': -0.11, '42738': -0.11, '43908': 0.39, '43930': -0.61, '43936': -2.11, '44022': -0.61, '44191': -0.11, '44193': -0.61, '44199': -1.11, '44974': -0.11, '45186': 0.39, '45431': -0.61, '45447': -0.11, '45499': -0.11, '45668': -0.61, '45720': -0.61, '45722': 0.39, '45728': 1.39, '46322': 0.39, '46530': -0.11, '46578': 0.89, '46723': -0.11, '46948': -0.61, '46970': -2.11, '46972': -0.61, '46976': 0.89, '47200': -0.11, '47254': -0.61, '47382': -0.61, '47610': -0.11, '48304': -0.11, '48385': -1.61, '48394': 1.89, '48516': 0.39, '48738': 0.89, '48774': -1.11, '48780': 0.89, '48997': -0.11, '49272': 0.89, '49286': -0.61, '49530': 0.89, '49772': 0.39, '49822': -0.61, '49957': 1.39, '51077': -0.61, '51080': 0.89, '51255': 0.89, '51662': 0.39, '51834': -0.61, '52435': -0.11, '52722': -1.11, '52975': 0.39, '53121': -0.11, '53125': 0.89, '53322': -0.61, '53956': 1.39, '53972': -0.11, '53996': 0.39, '54001': -0.61, '54190': 1.39, '54259': 0.39, '54272': 0.39, '54286': 0.39, '54503': -0.61, '54775': 0.39, '55110': 0.39, '55247': -0.11, '55267': 0.89, '55442': 1.39, '55451': 0.39, '55872': -0.61, '56152': -0.11, '56174': -0.11, '56251': -0.11, '56339': 0.89, '56367': 1.39, '56715': 0.89, '56757': -0.61, '57326': -1.11, '57669': 0.89, '58105': -0.11, '58154': 0.89, '58295': 0.39, '58299': 0.39, '58347': 0.89, '58559': 1.39, '58998': -0.61, '59103': -0.61, '59315': 0.89, '59501': 0.89, '60040': -0.11, '60069': 0.89, '60072': -1.11, '60471': -0.61, '60684': 0.39, '61248': 0.39, '62113': -0.11, '62849': 0.39, '63082': -0.11, '63436': 0.39, '63540': -2.61, '63992': -1.11, '64034': 0.89, '64957': 0.39, '65682': -0.11, '66097': 0.89, '66934': 0.89, '68073': 0.89, '68157': 0.89, '68319': 0.39, '68358': 1.39, '68791': -0.11, '69122': 0.39, '69481': 0.39, '69526': -0.61, '69712': 0.39, '69757': 0.39, '69844': -0.11, '70286': 0.89, '70599': -0.11, '71057': 0.39, '72407': -0.61, '72605': -0.11, '72696': -1.61, '72998': 0.89, '74508': 0.89, '76054': 0.39, '76093': 1.39, '79091': 1.39, '79132': 1.89, '79134': -0.11}"
